,TP9,AF7,AF8,TP10,Right AUX,timestamps
618,301.758,-200.195,284.180,245.117,0.000,1711986889.886
619,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986889.890
620,-589.844,237.793,-423.340,-474.609,0.000,1711986889.894
621,999.512,-1000.000,999.512,999.512,0.000,1711986889.898
622,682.129,-632.324,590.820,591.797,0.000,1711986889.902
623,-900.391,814.453,-929.688,-1000.000,0.000,1711986889.905
624,-1000.000,732.422,-810.547,-929.199,0.000,1711986889.910
625,356.934,-853.516,679.199,558.594,0.000,1711986889.914
626,999.512,-970.703,999.512,999.512,0.000,1711986889.918
627,-90.332,593.262,-369.141,-212.891,0.000,1711986889.922
628,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986889.925
629,-178.711,-453.125,112.793,-63.477,0.000,1711986889.929
630,999.512,-1000.000,999.512,999.512,0.000,1711986889.933
631,225.098,74.219,96.191,212.402,0.000,1711986889.937
632,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986889.941
633,-270.508,84.473,-241.699,-268.555,0.000,1711986889.944
634,999.512,-1000.000,999.512,999.512,0.000,1711986889.948
635,415.039,-255.371,299.316,326.172,0.000,1711986889.952
636,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986889.957
637,-649.902,352.539,-527.344,-563.477,0.000,1711986889.961
638,954.102,-1000.000,996.582,999.512,0.000,1711986889.964
639,891.602,-507.324,669.922,765.625,0.000,1711986889.968
640,-677.246,854.004,-866.699,-826.660,0.000,1711986889.972
641,-1000.000,999.512,-871.582,-1000.000,0.000,1711986889.976
642,419.434,405.273,564.941,485.352,0.000,1711986889.979
643,999.512,-945.801,999.512,999.512,0.000,1711986889.983
644,-100.098,-949.219,-185.547,-152.344,0.000,1711986889.987
645,-1000.000,317.871,-1000.000,-1000.000,0.000,1711986889.991
646,-231.445,999.512,-68.848,-182.617,0.000,1711986889.995
647,999.512,41.504,999.512,999.512,0.000,1711986889.998
648,236.328,-1000.000,224.609,227.539,0.000,1711986890.004
649,-1000.000,-197.266,-1000.000,-1000.000,0.000,1711986890.008
650,-323.242,999.512,-324.219,-269.043,0.000,1711986890.011
651,999.512,145.996,999.512,999.512,0.000,1711986890.015
652,404.297,-1000.000,524.414,386.719,0.000,1711986890.019
653,-1000.000,-129.883,-988.770,-1000.000,0.000,1711986890.023
654,-761.719,999.512,-603.027,-620.605,0.000,1711986890.027
655,884.766,348.145,908.203,988.281,0.000,1711986890.030
656,761.719,-1000.000,849.609,818.848,0.000,1711986890.034
657,-785.156,-835.449,-557.129,-704.102,0.000,1711986890.038
658,-1000.000,621.094,-1000.000,-1000.000,0.000,1711986890.042
659,66.895,668.457,292.969,205.566,0.000,1711986890.046
660,999.512,-774.902,999.512,999.512,0.000,1711986890.051
661,-51.758,-912.109,-126.465,-45.898,0.000,1711986890.055
662,-1000.000,495.117,-1000.000,-1000.000,0.000,1711986890.058
663,-232.910,999.512,-150.391,-228.027,0.000,1711986890.062
664,999.512,160.156,999.512,999.512,0.000,1711986890.066
665,243.652,-1000.000,356.445,237.305,0.000,1711986890.070
666,-1000.000,23.926,-1000.000,-1000.000,0.000,1711986890.074
667,-504.883,338.379,-379.883,-373.047,0.000,1711986890.077
668,999.512,-1000.000,999.512,999.512,0.000,1711986890.081
669,513.672,-962.402,517.090,474.609,0.000,1711986890.085
670,-1000.000,48.340,-983.887,-1000.000,0.000,1711986890.089
671,-931.641,913.086,-736.816,-822.754,0.000,1711986890.093
672,568.848,-111.328,752.930,733.887,0.000,1711986890.098
673,999.512,-1000.000,949.707,999.512,0.000,1711986890.102
674,-362.793,-40.527,-450.684,-465.332,0.000,1711986890.105
675,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986890.109
676,-25.391,70.312,239.746,54.199,0.000,1711986890.113
677,999.512,-1000.000,999.512,999.512,0.000,1711986890.117
678,208.496,90.332,37.598,160.156,0.000,1711986890.121
679,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986890.124
680,-265.137,57.129,-130.859,-259.277,0.000,1711986890.128
681,999.512,-1000.000,999.512,999.512,0.000,1711986890.132
682,249.512,-736.816,302.734,237.793,0.000,1711986890.136
683,-1000.000,590.332,-1000.000,-1000.000,0.000,1711986890.140
684,-530.273,669.922,-469.238,-447.754,0.000,1711986890.145
685,999.512,-804.688,999.512,999.512,0.000,1711986890.149
686,709.473,-757.812,592.285,630.859,0.000,1711986890.152
687,-829.590,770.996,-917.480,-939.453,0.000,1711986890.156
688,-1000.000,697.266,-886.230,-990.234,0.000,1711986890.160
689,270.020,-860.352,594.727,494.629,0.000,1711986890.164
690,999.512,-1000.000,984.375,999.512,0.000,1711986890.168
691,-142.090,329.590,-403.809,-229.492,0.000,1711986890.171
692,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986890.175
693,-215.332,-234.863,23.438,-100.586,0.000,1711986890.179
694,999.512,-1000.000,999.512,999.512,0.000,1711986890.183
695,235.840,-100.098,75.684,208.984,0.000,1711986890.187
696,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986890.191
697,-326.172,189.941,-265.625,-266.602,0.000,1711986890.195
698,999.512,-1000.000,999.512,999.512,0.000,1711986890.199
699,385.742,-363.281,360.840,320.801,0.000,1711986890.203
700,-1000.000,845.215,-1000.000,-1000.000,0.000,1711986890.207
701,-655.273,999.512,-593.262,-581.543,0.000,1711986890.211
702,988.770,550.781,876.953,999.512,0.000,1711986890.214
703,745.117,-976.562,845.703,739.746,0.000,1711986890.218
704,-782.715,-744.629,-573.242,-801.758,0.000,1711986890.222
705,-1000.000,706.543,-1000.000,-1000.000,0.000,1711986890.226
706,66.895,-287.598,334.473,225.098,0.000,1711986890.230
707,999.512,-1000.000,999.512,999.512,0.000,1711986890.233
708,144.043,194.824,-73.242,31.250,0.000,1711986890.238
709,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986890.242
710,-257.812,120.117,-145.996,-239.258,0.000,1711986890.246
711,999.512,-1000.000,999.512,999.512,0.000,1711986890.250
712,235.352,-262.207,237.305,232.422,0.000,1711986890.253
713,-1000.000,940.430,-1000.000,-1000.000,0.000,1711986890.257
714,-376.953,999.512,-381.348,-304.688,0.000,1711986890.261
715,999.512,162.109,999.512,999.512,0.000,1711986890.265
716,521.484,-1000.000,632.324,488.281,0.000,1711986890.269
717,-1000.000,-676.758,-828.613,-1000.000,0.000,1711986890.272
718,-855.469,851.074,-818.848,-737.305,0.000,1711986890.276
719,712.402,647.461,642.090,857.910,0.000,1711986890.280
720,999.512,-1000.000,941.895,955.078,0.000,1711986890.285
721,-461.426,-557.129,-445.312,-526.855,0.000,1711986890.289
722,-1000.000,968.750,-1000.000,-1000.000,0.000,1711986890.292
723,13.184,-83.984,232.422,111.816,0.000,1711986890.296
724,999.512,-1000.000,999.512,999.512,0.000,1711986890.300
725,177.246,-288.086,-37.109,68.848,0.000,1711986890.304
726,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986890.308
727,-260.742,568.359,-94.727,-245.117,0.000,1711986890.311
728,999.512,-764.160,999.512,999.512,0.000,1711986890.315
729,237.305,-1000.000,293.945,237.793,0.000,1711986890.319
730,-1000.000,-178.223,-1000.000,-1000.000,0.000,1711986890.323
731,-446.289,999.512,-512.207,-409.180,0.000,1711986890.327
732,999.512,186.035,995.605,999.512,0.000,1711986890.331
733,651.367,-1000.000,621.094,563.965,0.000,1711986890.335
734,-970.703,-395.020,-877.930,-1000.000,0.000,1711986890.339
735,-880.371,999.512,-843.262,-831.055,0.000,1711986890.343
736,616.211,559.082,583.008,683.594,0.000,1711986890.347
737,999.512,-775.391,999.512,999.512,0.000,1711986890.350
738,-64.941,358.398,-299.316,-216.797,0.000,1711986890.354
739,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986890.358
740,-70.312,-438.965,207.031,11.719,0.000,1711986890.362
741,999.512,-1000.000,999.512,999.512,0.000,1711986890.366
742,209.961,-119.629,42.969,185.547,0.000,1711986890.370
743,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986890.373
744,-272.949,298.340,-215.332,-265.137,0.000,1711986890.379
745,999.512,-1000.000,999.512,999.512,0.000,1711986890.382
746,413.574,-362.793,336.426,286.133,0.000,1711986890.386
747,-1000.000,999.512,-1000.000,-1000.000,0.000,1711986890.390
748,-529.785,339.355,-474.609,-525.879,0.000,1711986890.394
749,972.168,-1000.000,999.512,999.512,0.000,1711986890.398
750,999.512,-426.270,678.711,739.258,0.000,1711986890.401
751,-411.621,999.512,-831.055,-796.387,0.000,1711986890.405
752,-1000.000,524.414,-903.320,-1000.000,0.000,1711986890.409
753,276.367,-971.191,573.730,307.129,0.000,1711986890.413
754,999.512,-1000.000,999.512,999.512,0.000,1711986890.417
755,62.500,373.047,-335.449,-186.035,0.000,1711986890.420
